City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,fare,-16.7,-151.0167,-151.0167,76,9,7.64,PF,1674755946
366,la ronge,55.1001,-105.2842,-105.2842,85,100,7.72,CA,1674755946
367,springdale,36.1867,-94.1288,-94.1288,72,100,2.57,US,1674755690
368,gladstone,-23.85,151.25,151.25,83,75,2.57,AU,1674755705
369,olinda,-8.0089,-34.8553,-34.8553,62,40,4.12,BR,1674755947
370,araouane,18.9048,-3.5265,-3.5265,13,53,4.69,ML,1674755948
371,baker city,44.7749,-117.8344,-117.8344,94,24,1.11,US,1674755948
372,floro,61.5996,5.0328,5.0328,70,20,3.6,NO,1674755948
373,alekseyevsk,57.8406,108.3492,108.3492,94,100,4.66,RU,1674755949
374,uglich,57.5275,38.3317,38.3317,98,100,4.55,RU,1674755949
375,xai-xai,-25.0519,33.6442,33.6442,78,7,4.82,MZ,1674755950
376,geraldton,-28.7667,114.6,114.6,68,8,5.66,AU,1674755883
377,mountain home,43.133,-115.6912,-115.6912,85,95,2.78,US,1674755877
378,kiama,-34.6833,150.8667,150.8667,90,93,0.89,AU,1674755950
379,mahibadhoo,3.7833,72.9667,72.9667,73,59,4.94,MV,1674755951
380,tandalti,13.0167,31.8667,31.8667,10,39,5.42,SD,1674755949
381,kralendijk,12.15,-68.2667,-68.2667,71,27,8.04,BQ,1674755951
382,griffith,41.5284,-87.4237,-87.4237,86,100,5.66,US,1674755952
383,dafeng,23.4517,108.5881,108.5881,80,100,3.55,CN,1674755952
384,vazante,-17.9869,-46.9078,-46.9078,64,44,1.7,BR,1674755952
385,ligayan,4.6533,119.4706,119.4706,78,100,4.75,PH,1674755953
386,porto seguro,-16.4497,-39.0647,-39.0647,62,20,8.23,BR,1674755953
387,champerico,14.3,-91.9167,-91.9167,58,2,4.0,GT,1674755954
388,talgar,43.3027,77.2395,77.2395,85,20,2.0,KZ,1674755954
389,ukiah,39.1502,-123.2078,-123.2078,50,0,1.16,US,1674755954
390,guanare,9.0418,-69.7421,-69.7421,29,49,3.01,VE,1674755955
391,sergeyevka,53.88,67.4158,67.4158,91,22,7.82,KZ,1674755956
392,linfen,36.0889,111.5189,111.5189,35,0,3.65,CN,1674755956
393,nantucket,41.2835,-70.0995,-70.0995,81,40,11.83,US,1674755956
394,eyl,7.9803,49.8164,49.8164,72,4,7.73,SO,1674755957
395,robe,-37.1833,139.75,139.75,78,1,3.7,AU,1674755957
396,aklavik,68.2191,-135.0107,-135.0107,84,100,2.06,CA,1674755958
397,phan thiet,10.9333,108.1,108.1,79,51,2.14,VN,1674755958
398,lorengau,-2.0226,147.2712,147.2712,80,95,3.61,PG,1674755958
399,abalak,58.1286,68.5944,68.5944,92,100,5.91,RU,1674755959
400,tura,25.5198,90.2201,90.2201,56,32,1.41,IN,1674755959
401,erlangen,49.5897,11.0039,11.0039,87,100,1.03,DE,1674755960
402,borgosesia,45.7145,8.2799,8.2799,82,46,0.74,IT,1674755960
403,esik,43.3552,77.4525,77.4525,80,49,2.34,KZ,1674755960
404,dezful,32.3811,48.4058,48.4058,48,9,1.82,IR,1674755961
405,port blair,11.6667,92.75,92.75,83,40,1.03,IN,1674755961
406,beyneu,45.3167,55.2,55.2,74,7,3.01,KZ,1674755962
407,wanaka,-44.7,169.15,169.15,82,100,2.68,NZ,1674755820
408,doctor phillips,28.4495,-81.4923,-81.4923,64,100,4.12,US,1674755686
409,kandrian,-6.2167,149.55,149.55,90,98,1.69,PG,1674755962
410,san andres,12.5847,-81.7006,-81.7006,74,20,6.69,CO,1674755963
411,akonolinga,3.7667,12.25,12.25,30,49,0.64,CM,1674755963
412,dukat,62.55,155.55,155.55,85,37,3.55,RU,1674755963
413,nerchinskiy zavod,51.3088,119.61,119.61,100,50,0.75,RU,1674755964
414,tadine,-21.55,167.8833,167.8833,84,75,2.95,NC,1674755964
415,bakchar,57.0186,82.0711,82.0711,85,100,7.46,RU,1674755965
416,cozumel,20.5083,-86.9458,-86.9458,86,51,4.02,MX,1674755766
417,meulaboh,4.1363,96.1285,96.1285,85,96,2.05,ID,1674755965
418,saint-pierre,-21.3393,55.4781,55.4781,83,0,1.54,RE,1674755965
419,khokhryaki,56.9156,53.3221,53.3221,94,100,0.45,RU,1674755966
420,zhigansk,66.7697,123.3711,123.3711,100,59,2.23,RU,1674755966
421,suwalki,54.1118,22.9309,22.9309,97,100,1.98,PL,1674755967
422,liverpool,53.4106,-2.9779,-2.9779,80,75,4.63,GB,1674755862
423,blagoyevo,63.3667,47.9167,47.9167,88,78,3.27,RU,1674755968
424,yumen,40.2833,97.2,97.2,53,0,3.29,CN,1674755968
425,kamskoye ustye,55.2016,49.268,49.268,84,99,6.31,RU,1674755968
426,lufilufi,-13.8745,-171.5986,-171.5986,77,25,6.38,WS,1674755969
427,margate,51.3813,1.3862,1.3862,84,35,5.81,GB,1674755969
428,orocue,4.7912,-71.3354,-71.3354,27,25,6.46,CO,1674755970
429,wanning,18.8003,110.3967,110.3967,89,91,2.8,CN,1674755970
430,sao gabriel da cachoeira,-0.1303,-67.0892,-67.0892,62,40,3.09,BR,1674755971
431,olhao,37.0286,-7.8411,-7.8411,60,20,6.17,PT,1674755971
432,baijiantan,45.6333,85.1833,85.1833,87,14,1.0,CN,1674755971
433,mirabad,30.4362,61.8383,61.8383,37,42,1.73,AF,1674755972
434,sabang,5.8933,95.3214,95.3214,79,99,4.79,ID,1674755972
435,kidal,18.4411,1.4078,1.4078,16,25,4.85,ML,1674755973
436,yendi,9.4427,-0.0099,-0.0099,11,2,1.83,GH,1674755973
437,lazaro cardenas,17.9583,-102.2,-102.2,46,0,2.31,MX,1674755973
438,adrar,20.5022,-10.0711,-10.0711,13,99,4.65,MR,1674755974
439,high level,58.5169,-117.136,-117.136,100,100,3.6,CA,1674755974
440,westport,41.1415,-73.3579,-73.3579,59,18,4.92,US,1674755743
441,bathsheba,13.2167,-59.5167,-59.5167,51,20,9.26,BB,1674755975
442,dawlatabad,36.4141,64.9053,64.9053,89,8,0.47,AF,1674755975
443,domoni,-12.2569,44.5319,44.5319,87,100,5.78,KM,1674755975
444,vikhorevka,56.1201,101.1636,101.1636,89,100,5.27,RU,1674755976
445,vzmorye,54.6961,20.2361,20.2361,89,100,2.06,RU,1674755976
446,xianyang,34.3378,108.7026,108.7026,19,0,5.0,CN,1674755976
447,meadow lake,34.8014,-106.5436,-106.5436,46,24,2.72,US,1674755977
448,gewane,10.1664,40.6453,40.6453,31,59,6.38,ET,1674755977
449,aloleng,16.1307,119.7824,119.7824,73,99,4.39,PH,1674755978
450,chicama,-7.8447,-79.1469,-79.1469,51,71,4.34,PE,1674755978
451,haapiti,-17.5667,-149.8667,-149.8667,78,14,7.9,PF,1674755978
452,pangnirtung,66.1451,-65.7125,-65.7125,76,100,2.06,CA,1674755979
453,balkanabat,39.5108,54.3671,54.3671,46,0,0.94,TM,1674755979
454,edremit,39.5961,27.0244,27.0244,68,100,2.08,TR,1674755979
455,stephenville,32.2207,-98.2023,-98.2023,50,0,4.63,US,1674755957
456,saint anthony,45.0205,-93.218,-93.218,68,20,1.54,US,1674755980
457,jalu,29.0331,21.5482,21.5482,51,0,3.71,LY,1674755980
458,goundam,16.4145,-3.6708,-3.6708,12,3,4.14,ML,1674755981
459,brae,60.3964,-1.353,-1.353,67,86,2.92,GB,1674755981
460,ugoofaaru,5.6667,73.0,73.0,78,9,6.73,MV,1674755981
461,maldonado,-34.6667,-54.9167,-54.9167,20,31,8.68,UY,1674755982
462,general roca,-39.0333,-67.5833,-67.5833,11,93,7.09,AR,1674755901
463,uribia,11.7139,-72.266,-72.266,45,97,11.38,CO,1674755982
464,great falls,47.5002,-111.3008,-111.3008,68,95,5.71,US,1674755963
465,pemberton,50.3164,-122.8027,-122.8027,94,100,0.66,CA,1674755982
466,ananas,19.2466,-71.9557,-71.9557,29,5,0.84,HT,1674755983
467,magadan,59.5667,150.8,150.8,57,100,8.93,RU,1674755983
468,kollam,8.8833,76.6,76.6,81,43,1.7,IN,1674755984
469,mimongo,-1.6195,11.6068,11.6068,98,81,1.03,GA,1674755984
470,namatanai,-3.6667,152.4333,152.4333,76,100,1.89,PG,1674755984
471,san javier,37.8063,-0.8374,-0.8374,43,0,3.6,ES,1674755985
472,puttur,12.7667,75.2167,75.2167,94,39,0.98,IN,1674755985
473,bac lieu,9.285,105.7244,105.7244,73,100,1.84,VN,1674755985
474,villazon,-22.0866,-65.5942,-65.5942,33,80,5.26,BO,1674755986
475,basco,20.4487,121.9702,121.9702,75,100,5.15,PH,1674755986
476,sozimskiy,59.7418,52.2482,52.2482,96,100,4.1,RU,1674755986
477,porto nacional,-10.7081,-48.4172,-48.4172,75,88,0.97,BR,1674755987
478,odienne,9.51,-7.5692,-7.5692,19,7,2.79,CI,1674755987
479,hervey bay,-25.2986,152.8535,152.8535,81,98,1.92,AU,1674755987
480,kalevala,65.2,31.1667,31.1667,93,28,2.34,RU,1674755988
481,turukhansk,65.8167,87.9833,87.9833,96,99,7.14,RU,1674755988
482,shingu,33.7333,135.9833,135.9833,81,100,2.16,JP,1674755988
483,kondinskoye,59.6481,67.41,67.41,88,100,6.88,RU,1674755989
484,sao joao da barra,-21.6403,-41.0511,-41.0511,78,31,5.69,BR,1674755989
485,kamina,-8.7386,24.9906,24.9906,93,96,1.45,CD,1674755990
486,udachnyy,66.4167,112.4,112.4,100,71,2.92,RU,1674755990
487,abu samrah,35.3029,37.1841,37.1841,59,0,3.61,SY,1674755991
488,kurumkan,54.3,110.3,110.3,98,99,1.13,RU,1674755991
489,pokrovsk,48.282,37.1758,37.1758,65,0,2.78,UA,1674755991
490,marang,5.2056,103.2059,103.2059,88,100,3.3,MY,1674755992
491,kangaatsiaq,68.3065,-53.4641,-53.4641,89,100,4.21,GL,1674755992
492,imbituba,-28.24,-48.6703,-48.6703,63,43,8.26,BR,1674755858
493,bainbridge,47.6262,-122.5212,-122.5212,93,100,0.45,US,1674755993
494,nemuro,43.3236,145.575,145.575,73,66,11.04,JP,1674755994
495,muscat,23.6139,58.5922,58.5922,57,92,7.2,OM,1674755914
496,hofn,64.2539,-15.2082,-15.2082,93,100,9.77,IS,1674755994
497,gimli,50.6336,-96.9907,-96.9907,85,99,7.72,CA,1674755995
498,otane,-39.8833,176.6333,176.6333,87,99,1.25,NZ,1674755995
499,khammam,17.25,80.15,80.15,76,0,2.99,IN,1674755995
500,kanel,15.4916,-13.1763,-13.1763,17,0,2.06,SN,1674755996
501,lewisporte,49.2499,-55.0482,-55.0482,77,90,4.73,CA,1674755996
502,sangmelima,2.9333,11.9833,11.9833,51,66,2.79,CM,1674755997
503,teberda,43.4456,41.7448,41.7448,66,0,1.74,RU,1674755997
504,montevideo,-34.8335,-56.1674,-56.1674,37,40,8.23,UY,1674755500
505,stornoway,58.2093,-6.3865,-6.3865,91,20,1.54,GB,1674755997
506,yar-sale,66.8333,70.8333,70.8333,99,89,3.14,RU,1674755998
507,maniitsoq,65.4167,-52.9,-52.9,75,100,7.34,GL,1674755998
508,kostivere,59.427,25.0962,25.0962,81,100,2.57,EE,1674755998
509,leh,34.1667,77.5833,77.5833,70,45,0.83,IN,1674755999
510,chita,52.0333,113.55,113.55,66,99,3.0,RU,1674755715
511,grand-santi,4.25,-54.3833,-54.3833,46,60,2.27,GF,1674755999
512,portland,45.5234,-122.6762,-122.6762,89,95,1.34,US,1674755943
513,ust-uda,54.1742,103.0304,103.0304,96,100,1.91,RU,1674756000
514,karpathos,35.507,27.2132,27.2132,82,40,11.83,GR,1674756000
515,ballina,-28.8667,153.5667,153.5667,85,100,2.41,AU,1674756001
516,gat,31.61,34.7642,34.7642,59,0,2.13,IL,1674756002
517,iranshahr,27.2025,60.6848,60.6848,25,86,0.72,IR,1674756002
518,fresno,36.6666,-119.8343,-119.8343,77,0,0.1,US,1674755903
519,colac,-38.3333,143.5833,143.5833,86,10,1.8,AU,1674756004
520,maragogipe,-12.7778,-38.9194,-38.9194,48,99,5.48,BR,1674756005
521,nchelenge,-9.3451,28.734,28.734,80,99,2.05,ZM,1674756008
522,palana,59.1167,159.9667,159.9667,70,96,11.69,RU,1674756013
523,mbulu,-3.85,35.5333,35.5333,66,89,1.38,TZ,1674756015
524,kalianget,-7.05,113.9333,113.9333,88,100,3.6,ID,1674756016
525,mamurras,41.5775,19.6922,19.6922,71,75,3.09,AL,1674756016
526,bandarbeyla,9.4942,50.8122,50.8122,68,17,6.07,SO,1674756017
527,bentiu,9.2333,29.8333,29.8333,15,47,2.64,SS,1674756018
528,krasnoselkup,65.7,82.4667,82.4667,94,100,7.48,RU,1674756018
529,trairi,-3.2778,-39.2689,-39.2689,61,100,5.41,BR,1674756019
530,loiza,18.4313,-65.8802,-65.8802,61,24,5.93,PR,1674756020
531,kantunilkin,21.0917,-87.45,-87.45,85,53,2.55,MX,1674756020
532,rio grande,-32.035,-52.0986,-52.0986,74,93,5.97,BR,1674756020
533,maneadero,31.7167,-116.5667,-116.5667,26,1,4.68,MX,1674756021
534,ngunguru,-35.6167,174.5,174.5,96,100,11.11,NZ,1674756021
535,barahona,18.2085,-71.1008,-71.1008,59,1,4.54,DO,1674756003
536,wattegama,6.7989,81.4808,81.4808,86,100,1.74,LK,1674756026
537,saint-francois,46.4154,3.9054,3.9054,86,100,4.12,FR,1674756026
538,akdepe,42.0551,59.3788,59.3788,54,100,2.94,TM,1674756027
539,cam ranh,11.9214,109.1591,109.1591,83,75,4.63,VN,1674756029
540,saint-georges,12.0564,-61.7485,-61.7485,70,44,7.39,GD,1674756029
541,beya,53.0533,90.9139,90.9139,78,98,5.96,RU,1674756030
542,kalmar,56.6616,16.3616,16.3616,93,100,6.17,SE,1674756031
543,constantine,36.365,6.6147,6.6147,87,75,5.14,DZ,1674756031
544,ariquemes,-9.9133,-63.0408,-63.0408,94,77,2.18,BR,1674756032
545,darhan,49.4867,105.9228,105.9228,91,38,2.95,MN,1674756032
546,lima,-12.0432,-77.0282,-77.0282,69,0,3.6,PE,1674755882
547,mutis,6.2262,-77.4044,-77.4044,79,94,1.34,CO,1674756033
548,strakonice,49.2614,13.9024,13.9024,92,100,0.5,CZ,1674756034
549,broken hill,-31.95,141.4333,141.4333,31,2,4.22,AU,1674755880
550,raudeberg,61.9875,5.1352,5.1352,65,44,2.98,NO,1674756034
551,nieuw amsterdam,5.8833,-55.0833,-55.0833,77,63,4.74,SR,1674756035
552,pochutla,15.7432,-96.4661,-96.4661,35,0,3.01,MX,1674756035
553,popondetta,-8.7537,148.2534,148.2534,96,100,1.0,PG,1674756036
554,yarmouth,41.7057,-70.2286,-70.2286,73,41,7.6,US,1674756036
555,general pico,-35.6566,-63.7568,-63.7568,25,0,4.0,AR,1674756036
556,tvoroyri,61.5556,-6.8111,-6.8111,80,78,11.13,FO,1674756037
557,burns lake,54.2331,-125.7533,-125.7533,100,100,1.23,CA,1674756026
558,havelock,34.8791,-76.9013,-76.9013,63,76,4.02,US,1674756038
559,berlevag,70.8578,29.0864,29.0864,86,100,16.98,NO,1674756039
560,faya,18.3851,42.4509,42.4509,74,15,1.22,SA,1674756039
561,laela,-8.5667,32.05,32.05,91,100,1.09,TZ,1674756040
562,lucapa,-8.4192,20.7447,20.7447,86,99,0.72,AO,1674756040
563,tres arroyos,-38.3739,-60.2798,-60.2798,32,12,4.4,AR,1674755803
564,sale,34.0389,-6.8166,-6.8166,51,40,4.12,MA,1674756040
565,saint-tite,46.7334,-72.5658,-72.5658,90,100,1.76,CA,1674756041
566,peniche,39.3558,-9.3811,-9.3811,91,85,10.96,PT,1674756042
567,eyrarbakki,63.863,-21.1481,-21.1481,96,100,9.54,IS,1674756042
568,chalus,36.655,51.4204,51.4204,78,47,3.43,IR,1674756042
569,maragogi,-9.0122,-35.2225,-35.2225,62,12,5.55,BR,1674756043
570,luzhou,28.8724,105.4405,105.4405,74,100,1.5,CN,1674756043
571,plainview,40.7765,-73.4673,-73.4673,62,100,9.26,US,1674756044
572,kijang,35.2442,129.2139,129.2139,60,100,2.65,KR,1674756044
573,menongue,-14.6585,17.691,17.691,88,73,0.91,AO,1674756044
574,baykit,61.67,96.37,96.37,100,100,1.07,RU,1674756045
